10010,,1,1,23.2
10010,,1,2,18.7
10010,,1,3,14.2
10010,,1,4,14.8
10010,,1,5,14.9
10010,,1,6,26.4
10010,,1,7,22.5
10010,,1,8,15
10010,,1,9,17.6
10010,,1,10,17.6
10010,,1,11,15.8
10010,,1,12,12.6
10010,,1,13,15.1
10010,,1,14,17.8
10010,,1,15,14.7
10010,,1,16,16.1
10010,,1,17,14.3
10010,,1,18,13.5
10010,,1,19,17.2
10010,,1,20,16.5
10010,,1,21,20.8
10010,,1,22,12.9
10010,,1,23,14.8
10010,,1,24,21
10010,,1,25,21.4
10010,,1,26,30
10010,,1,27,32
10010,,1,28,31.1
10010,,1,29,25.5
10010,,1,30,28.8
10010,,1,31,34.2
10010,,2,1,30
10010,,2,2,32.7
10010,,2,3,32
10010,,2,4,32.2
10010,,2,5,33.6
10010,,2,6,24.4
10010,,2,7,30.9
10010,,2,8,27.7
10010,,2,9,26.8
10010,,2,10,23
10010,,2,11,16.5
10010,,2,12,9.3
10010,,2,13,13.6
10010,,2,14,14.2
10010,,2,15,5.4
10010,,2,16,30
10010,,2,17,33.8
10010,,2,18,27
10010,,2,19,30.7
10010,,2,20,31.8
10010,,2,21,28.2
10010,,2,22,27.5
10010,,2,23,25.9
10010,,2,24,27.3
10010,,2,25,35.2
10010,,2,26,32
10010,,2,27,15.4
10010,,2,28,14.7
10010,,3,1,16.2
10010,,3,2,19.6
10010,,3,3,22.3
10010,,3,4,23.7
10010,,3,5,16.6
10010,,3,6,15.3
10010,,3,7,20.1
10010,,3,8,20.1
10010,,3,9,20.3
10010,,3,10,22.5
10010,,3,11,32
10010,,3,12,35.8
10010,,3,14,28.1
10010,,3,15,12.4
10010,,3,16,31.3
10010,,3,17,33.1
10010,,3,18,13.2
10010,,3,19,27.5
10010,,3,20,36.3
10010,,3,21,33.8
10010,,3,22,32.2
10010,,3,23,16
10010,,3,24,14.9
10010,,3,25,15.3
10010,,3,26,12.9
10010,,3,27,14.3
10010,,3,28,8.9
10010,,3,29,21.2
10010,,3,30,10.4
10010,,3,31,2.1
10010,,4,1,16.9
10010,,4,2,21.6
10010,,4,3,28.4
10010,,4,4,28.8
10010,,4,5,16.9
10010,,4,6,10.6
10010,,4,7,14.2
10010,,4,8,17.1
10010,,4,9,14.9
10010,,4,10,14
10010,,4,11,17.1
10010,,4,12,23.9
10010,,4,13,17.8
10010,,4,14,18.9
10010,,4,15,13.8
10010,,4,16,23
10010,,4,17,29.1
10010,,4,18,34.7
10010,,4,19,34.5
10010,,4,20,34
10010,,4,21,35.1
10010,,4,22,32.5
10010,,4,23,33.6
10010,,4,24,27.3
10010,,4,25,30.7
10010,,4,26,21
10010,,4,27,16.5
10010,,4,28,16.2
10010,,4,29,22.3
10010,,4,30,29.3
10010,,5,1,28.2
10010,,5,2,23.7
10010,,5,3,27.5
10010,,5,4,28.2
10010,,5,5,31.8
10010,,5,6,35.6
10010,,5,7,30.7
10010,,5,8,29.1
10010,,5,9,27.5
10010,,5,10,27.4
10010,,5,11,23.4
10010,,5,12,20.9
10010,,5,13,24.6
10010,,5,14,26.1
10010,,5,15,28.8
10010,,5,16,32.5
10010,,5,17,35.2
10010,,5,18,34.5
10010,,5,19,33.1
10010,,5,20,30.7
10010,,5,21,29.5
10010,,5,22,28.4
10010,,5,23,31.6
10010,,5,24,30
10010,,5,25,31.3
10010,,5,26,35.4
10010,,5,27,29.3
10010,,5,28,28.2
10010,,5,29,25.7
10010,,5,30,27.4
10010,,6,1,29.3
10010,,6,2,26.4
10010,,6,3,27.5
10010,,6,4,28.6
10010,,6,5,29.5
10010,,6,6,32.9
10010,,6,7,34
10010,,6,8,32.2
10010,,6,9,34.2
10010,,6,10,36.3
10010,,6,11,37.9
10010,,6,12,38.1
10010,,6,13,34.2
10010,,6,14,32.7
10010,,6,15,30.2
10010,,6,16,30.4
10010,,6,17,33.1
10010,,6,18,32
10010,,6,19,31.3
10010,,6,20,35.2
10010,,6,21,35.2
10010,,6,22,36.3
10010,,6,23,36.7
10010,,6,24,33.8
10010,,6,25,31.3
10010,,6,26,31.8
10010,,6,27,34.2
10010,,6,28,39.7
10010,,6,29,39.4
10010,,6,30,37.6
10010,,7,1,37.4
10010,,7,2,34.9
10010,,7,3,37.4
10010,,7,4,35.8
10010,,7,5,35.6
10010,,7,6,34.9
10010,,7,7,36.9
10010,,7,8,38.8
10010,,7,9,41.5
10010,,7,10,38.5
10010,,7,11,36
10010,,7,12,41.7
10010,,7,13,34
10010,,7,14,35.4
10010,,7,15,41
10010,,7,16,41.9
10010,,7,17,39.7
10010,,7,18,40.1
10010,,7,19,39.2
10010,,7,20,39.4
10010,,7,21,44.8
10010,,7,22,43
10010,,7,23,43.2
10010,,7,24,37.8
10010,,7,25,38.8
10010,,7,26,40.8
10010,,7,27,41.2
10010,,7,28,43.7
10010,,7,29,42.1
10010,,7,30,44.4
10010,,7,31,42.8
10010,,8,1,42.1
10010,,8,2,42.1
10010,,8,3,40.3
10010,,8,4,38.8
10010,,8,5,45.3
10010,,8,6,42.4
10010,,8,7,46
10010,,8,8,44.4
10010,,8,9,43.9
10010,,8,10,42.8
10010,,8,11,41
10010,,8,12,42.8
10010,,8,13,41
10010,,8,14,41.4
10010,,8,15,43
10010,,8,16,40.4
10010,,8,17,37.4
10010,,8,18,36.5
10010,,8,19,39.9
10010,,8,20,41.3
10010,,8,21,43.5
10010,,8,22,40.8
10010,,8,23,41.9
10010,,8,24,42.3
10010,,8,25,42.1
10010,,8,26,43.7
10010,,8,27,42.3
10010,,8,28,40.7
10010,,8,29,37.6
10010,,8,30,42.3
10010,,8,31,41.7
10010,,9,1,36.1
10010,,9,2,37.9
10010,,9,3,39.4
10010,,9,4,34.5
10010,,9,5,34.7
10010,,9,6,33.6
10010,,9,7,33.8
10010,,9,8,32.7
10010,,9,9,35.6
10010,,9,10,35.8
10010,,9,11,34.6
10010,,9,12,35.2
10010,,9,13,33.8
10010,,9,14,36.1
10010,,9,15,39.9
10010,,9,16,37.8
10010,,9,17,34.7
10010,,9,18,31.8
10010,,9,19,33.6
10010,,9,20,37.8
10010,,9,21,40.1
10010,,9,22,35.2
10010,,9,23,32
10010,,9,24,31.3
10010,,9,25,32
10010,,9,26,36.3
10010,,9,27,35.2
10010,,9,28,30.4
10010,,9,29,28.6
10010,,9,30,34
10010,,10,1,33.1
10010,,10,2,38.3
10010,,10,3,41.3
10010,,10,4,40.3
10010,,10,5,40
10010,,10,6,36.1
10010,,10,7,31.8
10010,,10,8,29.5
10010,,10,9,35.8
10010,,10,10,43.7
10010,,10,11,35.6
10010,,10,12,32.7
10010,,10,13,31.3
10010,,10,14,33.6
10010,,10,15,31.8
10010,,10,16,24.8
10010,,10,17,19.4
10010,,10,18,29.8
10010,,10,19,29.5
10010,,10,20,36.9
10010,,10,21,33.8
10010,,10,22,34.7
10010,,10,23,32.5
10010,,10,24,37.6
10010,,10,25,35.6
10010,,10,26,33.6
10010,,10,27,33.1
10010,,10,28,30.4
10010,,10,29,31.8
10010,,10,30,34.2
10010,,10,31,34.9
10010,,11,1,36
10010,,11,2,38.5
10010,,11,3,39.4
10010,,11,4,29.8
10010,,11,5,20.3
10010,,11,6,20.5
10010,,11,7,36.7
10010,,11,8,34.8
10010,,11,9,21.9
10010,,11,10,30.9
10010,,11,11,36.7
10010,,11,12,32.7
10010,,11,13,33.4
10010,,11,14,35.4
10010,,11,15,30.2
10010,,11,16,27.5
10010,,11,17,19.4
10010,,11,18,22.3
10010,,11,19,24.3
10010,,11,20,17.6
10010,,11,21,20.5
10010,,11,22,30.8
10010,,11,23,34.5
10010,,11,24,25
10010,,11,25,25.6
10010,,11,26,32.9
10010,,11,27,34.3
10010,,11,28,28.4
10010,,11,29,27.5
10010,,11,30,27.5
10010,,12,1,25.1
10010,,12,2,24.8
10010,,12,3,26.8
10010,,12,4,20.5
10010,,12,5,19.2
10010,,12,6,14.7
10010,,12,7,21
10010,,12,8,14.7
10010,,12,9,11.5
10010,,12,10,16.7
10010,,12,11,14.7
10010,,12,12,14
10010,,12,13,23
10010,,12,14,25.7
10010,,12,15,18.5
10010,,12,16,12.4
10010,,12,17,12
10010,,12,18,14
10010,,12,19,27.5
10010,,12,20,15.8
10010,,12,21,11.4
10010,,12,22,13
10010,,12,23,17.8
10010,,12,24,13.1
10010,,12,25,7.7
10010,,12,26,16
10010,,12,27,22.5
10010,,12,28,24.1
10010,,12,29,14.7
10010,,12,30,10.2
10010,,12,31,11.5
10050,,1,1,30.9
10050,,1,2,30.2
10050,,1,3,30.6
10050,,1,4,31.7
10050,,1,5,25.2
10050,,1,6,12.4
10050,,1,7,6.5
10050,,1,8,8.1
10050,,1,9,5
10050,,1,10,2.5
10050,,1,11,2.5
10050,,1,12,-4.2
10050,,1,13,-5.6
10050,,1,14,-8.1
10050,,1,15,-0.9
10050,,1,16,0.9
10050,,1,17,-0.1
10050,,1,18,7.3
10050,,1,19,4.3
10050,,1,20,3
10050,,1,21,7.9
10050,,1,22,21
10050,,1,23,17.6
10050,,1,24,12
10050,,1,25,8.1
10050,,1,26,4.1
10050,,1,27,6.6
10050,,1,28,12.2
10050,,1,29,25
10050,,1,30,29.3
10050,,1,31,30.2
10050,,2,1,27.3
10050,,2,2,23
10050,,2,3,18
10050,,2,4,21
10050,,2,5,21.2
10050,,2,6,9
10050,,2,7,10.6
10050,,2,8,12.4
10050,,2,9,2.3
10050,,2,10,-6.4
10050,,2,11,-3.8
10050,,2,12,6.8
10050,,2,13,9.9
10050,,2,14,3.4
10050,,2,15,8.8
10050,,2,16,18.1
10050,,2,17,32.2
10050,,2,18,31.5
10050,,2,19,27.4
10050,,2,20,27
10050,,2,21,26.6
10050,,2,22,20.5
10050,,2,23,12
10050,,2,24,7.5
10050,,2,25,12.2
10050,,2,26,23.5
10050,,2,27,17.8
10050,,2,28,3.4
10050,,3,1,7
10050,,3,2,-2.2
10050,,3,3,-4.2
10050,,3,4,-5.8
10050,,3,5,0.3
10050,,3,6,10.4
10050,,3,7,7.7
10050,,3,8,9.7
10050,,3,9,10.6
10050,,3,10,13.5
10050,,3,11,12.4
10050,,3,12,19.4
10050,,3,13,17.8
10050,,3,14,12.7
10050,,3,15,7.2
10050,,3,16,7
10050,,3,17,21.5
10050,,3,18,23.5
10050,,3,19,10.4
10050,,3,20,12
10050,,3,21,3
10050,,3,22,9.9
10050,,3,23,10.4
10050,,3,24,8.4
10050,,3,25,6.1
10050,,3,26,10.4
10050,,3,27,13.3
10050,,3,28,15.3
10050,,3,29,16.7
10050,,3,30,22.7
10050,,3,31,28.6
10050,,4,1,21.2
10050,,4,2,17.8
10050,,4,3,24.8
10050,,4,4,5.9
10050,,4,5,-2.2
10050,,4,6,3.2
10050,,4,7,15.1
10050,,4,8,14.7
10050,,4,9,16.9
10050,,4,10,21.6
10050,,4,11,13.5
10050,,4,12,10.2
10050,,4,13,5.4
10050,,4,14,8.8
10050,,4,15,11.7
10050,,4,16,11.5
10050,,4,17,12.9
10050,,4,18,14.5
10050,,4,19,21.9
10050,,4,20,31.8
10050,,4,21,32.7
10050,,4,22,30.7
10050,,4,23,30.4
10050,,4,24,31.6
10050,,4,25,31.1
10050,,4,26,21.9
10050,,4,27,15.1
10050,,4,28,11.5
10050,,4,29,14.9
10050,,4,30,16
10050,,5,1,17.4
10050,,5,2,15.6
10050,,5,3,15.6
10050,,5,4,21.4
10050,,5,5,18.3
10050,,5,6,25.9
10050,,5,7,15.8
10050,,5,8,17.4
10050,,5,9,16.6
10050,,5,10,18.5
10050,,5,11,21.6
10050,,5,12,28.1
10050,,5,13,30.4
10050,,5,14,28.9
10050,,5,15,29.3
10050,,5,16,29.7
10050,,5,17,32
10050,,5,18,31.3
10050,,5,19,32.5
10050,,5,20,33
10050,,5,21,31.8
10050,,5,22,29.7
10050,,5,23,30
10050,,5,24,28.2
10050,,5,25,25.2
10050,,5,26,26.8
10050,,5,27,24.6
10050,,5,28,24.6
10050,,5,29,25
10050,,5,30,24.5
10050,,6,1,27.9
10050,,6,2,29.7
10050,,6,3,30.9
10050,,6,4,30.9
10050,,6,5,30.4
10050,,6,6,30.6
10050,,6,7,36.3
10050,,6,8,34
10050,,6,9,32.5
10050,,6,10,33.1
10050,,6,11,34.7
10050,,6,12,34.5
10050,,6,13,36.5
10050,,6,14,35.8
10050,,6,15,35.8
10050,,6,16,36
10050,,6,17,36.3
10050,,6,18,35.8
10050,,6,19,38.3
10050,,6,20,38.5
10050,,6,21,37.1
10050,,6,22,36.5
10050,,6,23,34.7
10050,,6,24,35.8
10050,,6,25,37.2
10050,,6,26,35.6
10050,,6,27,36.3
10050,,6,28,36.7
10050,,6,29,37.4
10050,,6,30,39
10050,,7,1,38.4
10050,,7,2,37.6
10050,,7,3,36.9
10050,,7,4,38.8
10050,,7,5,41.2
10050,,7,6,40.8
10050,,7,7,39.6
10050,,7,8,38.3
10050,,7,9,43.3
10050,,7,10,39.9
10050,,7,11,39.2
10050,,7,12,37.9
10050,,7,13,39.9
10050,,7,14,40.8
10050,,7,15,41.7
10050,,7,16,41.7
10050,,7,17,38.1
10050,,7,18,43.7
10050,,7,19,42.4
10050,,7,20,44.1
10050,,7,21,42.3
10050,,7,22,46.8
10050,,7,23,43.2
10050,,7,24,39.4
10050,,7,25,43
10050,,7,26,45.3
10050,,7,27,41.5
10050,,7,28,44.2
10050,,7,29,43
10050,,7,30,40.1
10050,,7,31,39.4
10050,,8,1,38.3
10050,,8,2,39.2
10050,,8,3,36.6
10050,,8,4,41.2
10050,,8,5,39
10050,,8,6,39.9
10050,,8,7,40.8
10050,,8,8,42.3
10050,,8,9,39.4
10050,,8,10,43.6
10050,,8,11,47.8
10050,,8,12,41.7
10050,,8,13,41.7
10050,,8,14,39.4
10050,,8,15,39.2
10050,,8,16,39
10050,,8,17,40.1
10050,,8,18,37.8
10050,,8,19,38.5
10050,,8,20,39
10050,,8,21,39.9
10050,,8,22,37.9
10050,,8,23,39
10050,,8,24,40.3
10050,,8,25,39.9
10050,,8,26,39.4
10050,,8,27,40.3
10050,,8,28,38.5
10050,,8,29,40.3
10050,,8,30,40.2
10050,,8,31,38.1
10050,,9,1,39.2
10050,,9,2,37
10050,,9,3,34.5
10050,,9,4,38.3
10050,,9,5,37.6
10050,,9,6,34.9
10050,,9,7,33.5
10050,,9,8,30
10050,,9,9,29.9
10050,,9,10,30.2
10050,,9,11,32.7
10050,,9,12,37
10050,,9,13,32.2
10050,,9,14,30.9
10050,,9,15,34.9
10050,,9,16,36.3
10050,,9,17,38.5
10050,,9,18,40.5
10050,,9,19,36.9
10050,,9,20,33.6
10050,,9,21,33.1
10050,,9,22,33.8
10050,,9,23,33.6
10050,,9,24,36
10050,,9,25,36.5
10050,,9,26,30.2
10050,,9,27,28.4
10050,,9,28,34
10050,,9,29,34.9
10050,,9,30,32
10070,,1,16,-8
10070,,1,25,4.1
10070,,1,28,1.8
10070,,1,29,24.4
10070,,2,2,21.9
10070,,2,3,12.2
10070,,2,4,20.3
10070,,2,5,20.5
10070,,2,6,0.9
10070,,2,8,8.6
10070,,2,9,-9.9
10070,,2,11,-1.5
10070,,2,12,3.6
10070,,2,13,2.8
10070,,2,18,30.6
10070,,2,20,28
10070,,2,21,25.2
10070,,2,22,16.7
10070,,2,24,-2.7
10070,,2,25,11.3
10070,,2,26,19.9
10070,,2,27,15.4
10070,,2,28,-4.7
10070,,3,1,3.6
10070,,3,2,10.8
10070,,3,3,15.7
10070,,3,4,15.2
10070,,3,5,-3.3
10070,,3,6,7.7
10070,,3,7,3.2
10070,,3,8,5.9
10070,,3,9,2.7
10070,,3,10,9
10070,,3,11,8.2
10070,,3,12,16.2
10070,,3,14,7.7
10070,,3,15,-2.2
10070,,3,16,-3.6
10070,,3,18,22.5
10070,,3,19,5
10070,,3,22,7.9
10070,,3,24,3.6
10070,,3,25,5
10070,,3,26,11.5
10070,,3,27,6.4
10070,,3,28,12.9
10070,,3,29,16.9
10070,,3,30,25.2
10070,,3,31,25.2
10070,,4,1,20.8
10070,,4,2,18
10070,,4,3,24.8
10070,,4,4,0.3
10070,,4,5,-8.1
10070,,4,6,-2.6
10070,,4,7,14.4
10070,,4,8,9.7
10070,,4,9,12.9
10070,,4,10,15.8
10070,,4,11,5.9
10070,,4,12,5.7
10070,,4,13,-0.9
10070,,4,14,5.4
10070,,4,15,11.5
10070,,4,16,11.5
10070,,4,17,13.6
10070,,7,11,41.5
10080,,10,1,31
10080,,10,2,21
10080,,10,3,26
10080,,10,4,32
10080,,10,5,28.7
10080,,10,6,24.3
10080,,10,7,24.8
10080,,10,8,29.5
10080,,10,9,29.1
10080,,10,10,29.1
10080,,10,11,22.8
10080,,10,12,12.2
10080,,10,13,10.7
10080,,10,14,18.4
10080,,10,15,24.6
10080,,10,16,17.3
10080,,10,17,11.8
10080,,10,18,11.6
10080,,10,19,15.6
10080,,10,20,12.2
10080,,10,21,15.5
10080,,10,22,21.5
10080,,10,23,22.8
10080,,10,24,20.6
10080,,10,25,13.3
10080,,10,26,4.8
10080,,10,27,5.3
10080,,10,28,13.5
10080,,10,29,0.2
10080,,10,30,8.1
10080,,10,31,19.1
10080,,11,1,15.6
10080,,11,2,26.1
10080,,11,3,40.2
10080,,11,4,38.2
10080,,11,5,32
10080,,11,6,18.3
10080,,11,7,17.1
10080,,11,8,26.6
10080,,11,9,9.4
10080,,11,10,5
10080,,11,11,12.2
10080,,11,12,17.6
10080,,11,13,5
10080,,11,14,4.7
10080,,11,15,7.2
10080,,11,16,-1.9
10080,,11,17,0.1
10080,,11,18,1.8
10080,,11,19,7.7
10080,,11,20,2.3
10080,,11,21,1.6
10080,,11,22,-3
10080,,11,23,-0.4
10080,,11,24,2.4
10080,,11,25,10.1
10080,,11,26,8.9
10080,,11,27,6.1
10080,,11,28,18.6
10080,,11,29,27.9
10080,,11,30,26.4
10080,,12,1,21.7
10080,,12,2,15.3
10080,,12,3,16.1
10080,,12,4,24
10080,,12,5,18
10080,,12,6,9
10080,,12,7,11.4
10080,,12,8,4.1
10080,,12,9,-7.3
10080,,12,10,10
10080,,12,11,-5.5
10080,,12,12,-4.3
10080,,12,13,10.1
10080,,12,14,-5.4
10080,,12,15,-9.6
10080,,12,16,-8.1
10080,,12,17,-5.6
10080,,12,18,10.3
10080,,12,19,18.1
10080,,12,20,3.8
10080,,12,21,8.6
10080,,12,22,5.4
10080,,12,23,10.5
10080,,12,24,15.7
10080,,12,26,20.8
10080,,12,27,10.4
10080,,12,28,12
10080,,12,29,21.1
10080,,12,30,12
10080,,12,31,-9.4
10100,,1,1,32.6
10100,,1,2,40
10100,,1,3,34.9
10100,,1,4,31.5
10100,,1,5,28
10100,,1,6,26.8
10100,,1,7,19.2
10100,,1,8,21.6
10100,,1,9,24.3
10100,,1,10,20.3
10100,,1,11,22
10100,,1,12,26.4
10100,,1,13,24.6
10100,,1,14,24.3
10100,,1,15,32.7
10100,,1,16,30
10100,,1,17,30.6
10100,,1,18,29.1
10100,,1,19,27.2
10100,,1,20,29.6
10100,,1,21,33.9
10100,,1,22,35.1
10100,,1,23,30.9
10100,,1,24,34.3
10100,,1,25,29.4
10100,,1,26,30.1
10100,,1,27,33.3
10100,,1,28,35.3
10100,,1,29,35.8
10100,,1,30,33.4
10100,,1,31,35.1
10100,,2,1,36.8
10100,,2,2,38.6
10100,,2,3,42.5
10100,,2,4,39
10100,,2,5,39
10100,,2,6,32.5
10100,,2,7,32.2
10100,,2,8,38
10100,,2,9,32.4
10100,,2,10,29.4
10100,,2,11,25.6
10100,,2,12,21.7
10100,,2,13,18.5
10100,,2,14,18.7
10100,,2,15,25.7
10100,,2,16,30.4
10100,,2,17,31.5
10100,,2,18,31.5
10100,,2,19,35.7
10100,,2,20,36.8
10100,,2,21,38.3
10100,,2,22,42.9
10100,,2,23,42.1
10100,,2,24,34.8
10100,,2,25,37.8
10100,,2,26,42.1
10100,,2,27,29.1
10100,,2,28,28.2
10100,,3,1,25.9
10100,,3,2,29.8
10100,,3,3,32.3
10100,,3,4,37.2
10100,,3,5,33.4
10100,,3,6,29.9
10100,,3,7,34.1
10100,,3,8,34
10100,,3,9,33.7
10100,,3,10,31.9
10100,,3,11,33.7
10100,,3,12,39.7
10100,,3,13,40.5
10100,,3,14,37.7
10100,,3,15,32.5
10100,,3,16,27.9
10100,,3,17,32.1
10100,,3,18,34.1
10100,,3,19,29.1
10100,,3,20,39.1
10100,,3,21,40.1
10100,,3,22,37.7
10100,,3,23,36.8
10100,,3,24,34.9
10100,,3,25,35.4
10100,,3,26,30.7
10100,,3,27,31.9
10100,,3,28,30.9
10100,,3,29,30.7
10100,,3,30,31.7
10100,,3,31,30.3
10100,,4,1,30.4
10100,,4,2,31.8
10100,,4,3,33.1
10100,,4,4,31.6
10100,,4,5,29.1
10100,,4,6,27.9
10100,,4,7,26.5
10100,,4,8,26.3
10100,,4,9,28.6
10100,,4,10,31.9
10100,,4,11,31.2
10100,,4,12,27.5
10100,,4,13,29.7
10100,,4,14,29.6
10100,,4,15,27.8
10100,,4,16,30.9
10100,,4,17,35.9
10100,,4,18,36.9
10100,,4,19,34.2
10100,,4,20,38.8
10100,,4,21,39
10100,,4,22,38.4
10100,,4,23,38.5
10100,,4,24,39.7
10100,,4,25,39
10100,,4,26,37.7
10100,,4,27,38.1
10100,,4,28,38.9
10100,,4,29,38.4
10100,,4,30,40.5
10100,,5,1,40.4
10100,,5,2,41.9
10100,,5,3,38.1
10100,,5,4,39.5
10100,,5,5,42.6
10100,,5,6,44.2
10100,,5,7,41.7
10100,,5,8,40.6
10100,,5,9,40.2
10100,,5,10,42.5
10100,,5,11,52.2
10100,,5,12,43
10100,,5,13,37.1
10100,,5,14,37.9
10100,,5,15,40.4
10100,,5,16,41.4
10100,,5,17,46.7
10100,,5,18,44.2
10100,,5,19,45.7
10100,,5,20,42.5
10100,,5,21,42.3
10100,,5,22,40.7
10100,,5,23,38.5
10100,,5,24,38
10100,,5,25,40.2
10100,,5,26,41.1
10100,,5,27,39.6
10100,,5,28,31.1
10100,,5,29,36.4
10100,,5,30,40.1
10100,,6,1,41.2
10100,,6,2,41.1
10100,,6,3,39.4
10100,,6,4,40.8
10100,,6,5,43
10100,,6,6,40
10100,,6,7,42
10100,,6,8,47.9
10100,,6,9,42.6
10100,,6,10,40.7
10100,,6,11,41.7
10100,,6,12,42.1
10100,,6,13,44.5
10100,,6,14,42.1
10100,,6,15,42.6
10100,,6,16,41.9
10100,,6,17,43.5
10100,,6,18,44.5
10100,,6,19,50
10100,,6,20,50.7
10100,,6,21,45.2
10100,,6,22,44.2
10100,,6,23,46.7
10100,,6,24,45.8
10100,,6,25,42.2
10100,,6,26,40.9
10100,,6,27,42.9
10100,,6,28,45.4
10100,,6,29,47.7
10100,,6,30,50.2
10100,,7,1,48.7
10100,,7,2,47.5
10100,,7,3,44.6
10100,,7,4,45
10100,,7,5,44.4
10100,,7,6,43.2
10100,,7,7,43
10100,,7,8,43
10100,,7,9,48.2
10100,,7,10,48.9
10100,,7,11,49.8
10100,,7,12,48.3
10100,,7,13,43.1
10100,,7,14,43.4
10100,,7,15,43.1
10100,,7,16,43.8
10100,,7,17,43.8
10100,,7,18,44.8
10100,,7,19,46.4
10100,,7,20,47.9
10100,,7,21,48.1
10100,,7,22,52.5
10100,,7,23,53.8
10100,,7,24,57.6
10100,,7,25,56.6
10100,,7,26,53.5
10100,,7,27,53.1
10100,,7,28,52.8
10100,,7,29,55.9
10100,,7,30,56.6
10100,,7,31,53
10100,,8,1,51
10100,,8,2,50.7
10100,,8,3,53.4
10100,,8,4,50.7
10100,,8,5,49
10100,,8,6,46.3
10100,,8,7,49.9
10100,,8,8,48.7
10100,,8,9,49.2
10100,,8,10,58.3
10100,,8,11,49.8
10100,,8,12,49.5
10100,,8,13,47.8
10100,,8,14,49.8
10100,,8,15,49.8
10100,,8,16,49.8
10100,,8,17,46.1
10100,,8,18,45.2
10100,,8,19,46.9
10100,,8,20,46.1
10100,,8,21,46.7
10100,,8,22,45.9
10100,,8,23,45.8
10100,,8,24,48.7
10100,,8,25,48.2
10100,,8,26,48.4
10100,,8,27,49.9
10100,,8,28,48.2
10100,,8,29,49.4
10100,,8,30,46.8
10100,,8,31,50.4
10100,,9,1,49.7
10100,,9,2,44.9
10100,,9,3,48.7
10100,,9,4,44.8
10100,,9,5,43.1
10100,,9,6,43.5
10100,,9,7,40.6
10100,,9,8,40.2
10100,,9,9,48.8
10100,,9,10,49.8
10100,,9,11,48
10100,,9,12,48.5
10100,,9,13,51.3
10100,,9,14,49.9
10100,,9,15,48.5
10100,,9,16,44.7
